P1_TT_d,P1_TT_n,P2_TT_d,P2_TT_n
0.014317821,0.093107465,0.0,0.0
0.029631065,0.17415797,0.0,0.0
0.068709534,0.068724086,0.0,0.0
0.10616026,0.039623226,0.0,0.0
0.036359318,0.10793053,0.0,0.0
0.18428511,0.21593981,0.0,0.0
0.10752674,0.55947386,0.0,0.0
0.11363978,0.36996621,0.0,0.0
0.10959015,0.27091881,0.0,0.0
0.16992351,0.26860007,0.0,0.0
0.046357308,0.16910056,0.0,0.0
0.072532751,0.28938037,0.0,0.0
0.060514461,0.37695756,0.0,0.0
0.045321077,0.47278854,0.0,0.0
0.057801384,0.29543358,0.0,0.0
0.045453273,0.54662876,0.0,0.0
0.098264948,0.78944601,0.0,0.0
0.09313968,0.44659713,0.0,0.0
0.06932532,0.25023389,0.0,0.0
0.10346497,0.72550741,0.0,0.0
0.05654202,1.6341561,0.0,0.0
0.027820855,1.9669718,0.0,0.0
0.032878564,0.54588002,0.0,0.0
0.041773197,0.1520592,0.0,0.0
0.040963398,0.062553977,0.0,0.0
0.080156098,0.097272812,0.0,0.0
0.046335731,0.071512237,0.0,0.0
0.029614186,0.14058449,0.0,0.0
0.010816654,0.1143722,0.0,0.0
0.017691806,0.10115335,0.0,0.0
0.019390719,0.021023796,0.0,0.0
0.019467922,0.029966648,0.0,0.0
0.018681542,0.027820855,0.0,0.0
0.015132746,0.06860758,0.0,0.0
0.04428318,0.027313001,0.0,0.0
0.032046841,0.019467922,0.0,0.0
0.019672316,0.037815341,0.0,0.0
0.019467922,0.077175126,0.0,0.0
0.02034699,0.12074767,0.0,0.0
0.031176915,0.051613952,0.0,0.0
0.009,0.021,0.0,0.0
0.037121422,0.011224972,0.0,0.0
0.04767599,0.0430581,0.0,0.0
0.034263683,0.013416408,0.0,0.0
0.024758837,0.020124612,0.0,0.0
0.025238859,0.012884099,0.0,0.0
0.039051248,0.033376639,0.0,0.0
0.027,0.034727511,0.0,0.0
0.02634388,0.073763134,0.0,0.0
0.019209373,0.16066736,0.0,0.0
0.026172505,0.50693096,0.0,0.0
0.030951575,1.2413283,0.0,0.0
0.016431677,1.0075574,0.0,0.0
0.012369317,0.8036977,0.0,0.0
0.011224972,0.62466711,0.0,0.0
0.012369317,0.53856383,0.0,0.0
0.020832667,0.14589722,0.0,0.0
0.014866069,0.14686729,0.0,0.0
0.018681542,0.11064809,0.0,0.0
0.0084852814,0.13926952,0.0,0.0
0.006,0.83144693,0.0,0.0
0.017492856,0.30457347,0.0,0.0
0.028460499,0.96830729,0.0,0.0
0.063411355,0.32478454,0.0,0.0
0.047265209,0.32765988,0.0,0.0
0.053478968,0.17149052,0.0,0.0
0.07940403,0.52412403,0.0,0.0
0.1262141,0.25777898,0.0,0.0
0.083102347,0.36489176,0.0,0.0
0.027622455,0.33508208,0.0,0.0
0.067014924,0.11945711,0.0,0.0
0.031670175,0.57383011,0.0,0.0
0.060514461,0.11358697,0.0,0.0
0.035623026,0.48207572,0.0,0.0
0.041761226,0.21163412,0.0,0.0
0.041545156,0.45531088,0.0,0.0
0.038470768,0.37054824,0.0,0.0
0.055785303,0.11284503,0.0,0.0
0.12349494,0.12357184,0.0,0.0
0.10984079,0.076876524,0.0,0.0
0.048270074,0.034727511,0.0,0.0
0.11152578,0.058949131,0.0,0.0
0.094451046,0.039471509,0.0,0.0
0.030512293,0.020688161,0.0,0.0
0.013747727,0.003,0.0,0.0
0.034176015,0.025495098,0.0,0.0
0.026683328,0.018708287,0.0,0.0
0.028583212,0.012369317,0.0,0.0
0.069949982,0.011224972,0.0,0.0
0.10141992,0.026851443,0.0,0.0
0.13285707,0.027349589,0.0,0.0
0.17994721,0.016370706,0.0,0.0
0.14258682,0.009486833,0.0,0.0
0.1375827,0.014866069,0.0,0.0
0.14385409,0.0094339811,0.0,0.0
0.06166036,0.0067082039,0.0,0.0
0.091842256,0.008,0.0,0.020124612
0.11126994,0.010392305,0.0,0.0058309519
0.1291743,0.010816654,0.0,0.0042426407
0.094260278,0.0067082039,0.0,0.005
0.070221079,0.009,0.0,0.003
0.086977008,0.0067082039,0.0,0.003
0.067742158,0.0078102497,0.0,0.0042426407
0.099403219,0.013490738,0.0,0.006
0.19528441,0.0046904158,0.0,0.011224972
0.12061924,0.01,0.0,0.003
0.1271849,0.012041595,0.0,0.0042426407
0.15901258,0.015066519,0.0,0.0099498744
0.16603012,0.003,0.0,0.015427249
0.20407352,0.003,0.0,0.016552945
0.089827613,0.009486833,0.0,0.0099498744
0.11381125,0.0067082039,0.0,0.009486833
0.036469165,0.036510273,0.0,0.013076697
0.17237749,0.06942622,0.0,0.003
0.21066086,0.20006499,0.041976184,0.015
0.13972831,1.481373,0.069835521,0.009
0.17681912,1.5297899,0.041303753,0.0051961524
0.27304395,0.11393419,0.060149813,0.011789826
0.17235139,0.20096517,0.031575307,0.006
0.012409674,0.30315178,0.023769729,0.016552945
0.076583288,0.20855695,0.012409674,0.011789826
0.23973736,0.043874822,0.0042426407,0.017748239
0.075213031,0.017492856,0.008,0.01473092
0.070434367,0.036592349,0.014317821,0.012041595
0.23215943,0.051594573,0.016970563,0.0
0.041448764,0.047349762,0.010816654,0.0085440037
0.46215474,0.041797129,0.009,0.0098488578
0.25604882,0.033778692,0.0067082039,0.015811388
0.36883601,0.071428286,0.003,0.0042426407
0.3552098,0.023043437,0.003,0.011661904
0.14838127,0.034336569,0.0085440037,0.0085440037
0.16493029,0.042544095,0.012884099,0.0067082039
0.24959768,0.031527766,0.0073484692,0.01
0.31365427,0.0051961524,0.010440307,0.0083666003
0.50580629,0.056797887,0.01,0.0042426407
0.38057588,0.018493242,0.003,0.008
0.53967212,0.017748239,0.0042426407,0.0065574385
1.7935732,0.015297059,0.0051961524,0.009486833
1.0999282,0.038548671,0.0042426407,0.0099498744
0.60995164,0.027349589,0.0042426407,0.01421267
0.5399713,0.015297059,0.006,0.015231546
1.4531789,0.028160256,0.012727922,0.012369317
1.3249155,0.050487622,0.009486833,0.017349352
0.14312582,0.011401754,0.0067082039,0.0085440037
0.076085478,0.024698178,0.006,0.0085440037
0.094345111,0.02541653,0.0067082039,0.0085440037
0.073109507,0.04365776,0.006,0.0042426407
0.065030762,0.016643317,0.009486833,0.003
0.028301943,0.017262677,0.009486833,0.003
0.06041523,0.0073484692,0.012529964,0.008
0.10115335,0.003,0.006,0.0065574385
0.067985293,0.015,0.0090553851,0.0051961524
0.027202941,0.013453624,0.0099498744,0.0051961524
0.016970563,0.003,0.0083666003,0.0051961524
0.035468296,0.018601075,0.010440307,0.003
0.038548671,0.017262677,0.019235384,0.0042426407
0.033526109,0.015524175,0.010816654,0.0042426407
0.038170669,0.015427249,0.044508426,0.003
0.069706528,0.0,0.038587563,0.0
0.040755368,0.011401754,0.0042426407,0.0
0.028670542,0.011224972,0.005,0.0
0.046561787,0.006,0.0065574385,0.0
0.027676705,0.0084852814,0.003,0.003
0.044373415,0.0067082039,0.0,0.0042426407
0.023895606,0.02570992,0.0058309519,0.0051961524
0.063118935,0.020124612,0.0058309519,0.0042426407
0.043462628,0.026758176,0.003,0.0051961524
0.039051248,0.0099498744,0.0083666003,0.0042426407
0.12029963,0.0099498744,0.003,0.0042426407
0.23146058,0.013416408,0.010440307,0.0067082039
0.41117028,0.019,0.0042426407,0.0042426407
0.41250818,0.02,0.0058309519,0.011
0.34673333,0.0067082039,0.012083046,0.0078102497
0.48815879,0.003,0.013490738,0.0073484692
0.59962905,0.011445523,0.0083666003,0.009
0.32512613,0.0098488578,0.003,0.003
0.10038426,0.016278821,0.003,0.0042426407
0.18929606,0.0084852814,0.0067082039,0.009
0.070562029,0.012369317,0.06636264,0.011224972
0.12657014,0.0085440037,0.061098281,0.009
0.25138417,0.014317821,0.41576315,0.0073484692
0.87810535,0.0073484692,0.41848297,0.0084852814
0.75121834,0.009,0.66225448,0.014696938
0.051487863,0.003,0.19527673,0.0051961524
0.34805028,0.0067082039,0.18164251,0.015588457
0.24526516,0.009,0.15001667,0.017492856
1.8829907,0.0042426407,0.11286718,0.024556058
1.8942001,0.003,0.046010868,0.023769729
0.35765067,0.009,0.06074537,0.061943523
0.27553766,0.010816654,0.01356466,0.042
0.6324919,0.015,0.06322974,0.034132096
0.38535568,0.013747727,0.034727511,0.052773099
0.7407368,0.020124612,0.012,0.049889879
0.16800595,0.014317821,0.012369317,0.019
0.35635095,0.018761663,0.018248288,0.0067082039
0.1713155,0.0083666003,0.013076697,0.012369317
0.25435605,0.0058309519,0.016155494,0.012369317
0.2242677,0.011224972,0.010816654,0.0051961524
0.22960401,0.01421267,0.0073484692,0.0067082039
0.14803378,0.003,0.018973666,0.0073484692
0.098944429,0.012409674,0.029698485,0.0067082039
0.068366659,0.013453624,0.003,0.0042426407
0.028635642,0.009,0.028460499,0.0042426407
0.037134889,0.0065574385,0.0042426407,0.0042426407
0.03132092,0.012369317,0.018275667,0.0073484692
0.025238859,0.012369317,0.050764161,0.009
0.044911023,0.011,0.070462756,0.012369317
0.049648766,0.01,0.13298496,0.0073484692
0.036633318,0.013416408,0.24798387,0.0042426407
0.020248457,0.0067082039,0.47808577,0.0042426407
0.013601471,0.0042426407,0.25750728,0.003
0.02541653,0.010816654,0.15700318,0.0067082039
0.015297059,0.016431677,0.23069027,0.0042426407
0.02293469,0.009,0.17206104,0.0042426407
0.010816654,0.009486833,0.10285913,0.0051961524
0.011789826,0.0067082039,0.042544095,0.0042426407
0.015,0.0042426407,0.4624673,0.003
0.0036055513,0.006,0.24434811,0.003
0.018547237,0.0,0.39874929,0.0073484692
0.018027756,0.0042426407,0.47803556,0.003
0.015620499,0.003,0.47995208,0.010392305
0.015427249,0.0042426407,1.2168361,0.0067082039
0.0099498744,0.010816654,1.301511,0.003
0.0067082039,0.003,0.44316363,0.0073484692
0.0067082039,0.019442222,0.18073738,0.0067082039
0.011224972,0.013076697,0.16997353,0.0042426407
0.015,0.0042426407,0.09486833,0.012727922
0.018439089,0.013416408,0.11921829,0.0099498744
0.012,0.0099498744,0.35475203,0.018761663
0.018439089,0.0,0.088774996,0.017
0.016155494,0.0,0.76488496,0.0067082039
0.003,0.0,0.24304321,0.022449944
0.079661785,0.0,0.14827677,0.035749126
0.023622024,0.0,0.14270599,0.01473092
0.29249786,0.0,0.13702555,0.022203603
0.43575796,0.0,0.19548146,0.0067082039
0.53912336,0.0,0.1584582,0.015
0.20929166,0.0,0.11029506,0.0099498744
0.6994648,0.0,0.07119691,0.0084852814
0.52160713,0.0,0.035805028,0.0084852814
0.17133301,0.0,0.054680892,0.0067082039
0.010723805,0.0,0.025455844,0.003
0.042755117,0.0,0.072642962,0.0042426407
0.09063112,0.0,0.25129664,0.0042426407
0.076563699,0.0,0.22922696,0.0
0.047518417,0.0,0.15644488,0.003
0.037802116,0.0,0.12570601,0.003
0.060041652,0.0,0.023043437,0.003
0.060638272,0.0,0.057879185,0.0042426407
0.02034699,0.0,0.16439586,0.0042426407
0.024186773,0.0,0.032557641,0.003
0.036249138,0.0,0.12624975,0.003
0.032863353,0.0,0.038078866,0.011224972
0.016155494,0.0,0.02059126,0.013453624
0.056753854,0.0,0.13801811,0.056885851
0.046615448,0.0,0.10293687,0.072006944
0.029614186,0.0,0.042860238,0.14197887
0.019209373,0.0,0.08616844,0.2087247
0.042720019,0.0,0.049284886,0.3147364
0.03354102,0.0,0.12091733,0.050487622
0.03354102,0.0,0.25775958,0.046454279
0.061065539,0.0,0.19128251,0.052488094
0.041218928,0.0,0.15480956,0.0042426407
0.023043437,0.0,0.20252407,0.009
0.024351591,0.0,0.080684571,0.010440307
0.017,0.0,0.15893395,0.013747727
0.029427878,0.0,0.083384651,0.01
0.015,0.0,0.19270963,0.0
0.036386811,0.0,0.22667377,0.010440307
0.015588457,0.0,0.13376098,0.0073484692
0.0067082039,0.0,0.15411035,0.012529964
0.018601075,0.0,0.10048881,0.003
0.0084852814,0.0,0.12557866,0.01
0.0099498744,0.0,0.1934244,0.0084852814
0.017349352,0.0,0.20304926,0.0073484692
0.017748239,0.0,0.36337997,0.003
0.021424285,0.0,0.40433773,0.0067082039
0.009486833,0.0,0.43680774,0.009
0.0099498744,0.0,0.32410029,0.0067082039
0.009,0.0,0.14207744,0.0067082039
0.015,0.0,0.29707575,0.0067082039
0.018248288,0.0,0.20630802,0.01
0.0090553851,0.0,0.31409075,0.005
0.0042426407,0.0,0.15928905,0.0051961524
0.027820855,0.0,0.11227199,0.018439089
0.035468296,0.0,0.051701064,0.018601075
0.02184033,0.0,0.1411524,0.017
0.019209373,0.0,0.13685394,0.019235384
0.016155494,0.0,0.060671245,0.011224972
0.006,0.0,0.13829678,0.0042426407
0.020736441,0.0,0.019723083,0.0042426407
0.024454039,0.0,0.05192302,0.030016662
0.0084852814,0.0,0.034727511,0.046882833
0.0098488578,0.0,0.06061353,0.066490601
0.015297059,0.0,0.069491007,0.018681542
0.003,0.0,0.077472576,0.005
0.017349352,0.0,0.07624959,0.0084852814
0.006,0.0,0.073525506,0.0051961524
0.013076697,0.0,0.029614186,0.009486833
0.003,0.0,0.033823069,0.011224972
0.011224972,0.0,0.058060313,0.0073484692
0.012369317,0.0,0.049162994,0.013416408
0.0085440037,0.0,0.035623026,0.053535035
0.003,0.0,0.093605555,0.2645808
0.0058309519,0.0,0.039127995,0.11797457
0.006,0.0,0.013076697,0.13307892
0.0067082039,0.0,0.024596748,0.12416521
0.0,0.0,0.06227359,0.17789323
0.005,0.0,0.014317821,0.085732141
0.01421267,0.0,0.10883933,0.04501111
0.016552945,0.0,0.019442222,0.04411349
0.031906112,0.0,0.047853944,0.035411862
0.015556349,0.0,0.06888396,0.022449944
0.016911535,0.0,0.010440307,0.0085440037
0.0067082039,0.0,0.12609917,0.021931712
0.0067082039,0.0,0.16764546,0.031717503
0.009,0.0,0.654648,0.027892651
0.017492856,0.0,0.50997745,0.025632011
0.010723805,0.0,0.36733636,0.016431677
0.011401754,0.06888396,0.091945636,0.057853263
0.0073484692,0.083767535,0.043370497,0.021
0.012369317,0.096963911,0.18793616,0.023
0.011224972,0.32196428,0.36106786,0.018248288
0.0099498744,0.26613718,0.30621234,0.14501379
0.015297059,0.130679,0.12717311,0.087515713
0.016155494,0.05920304,0.064969223,0.025179357
0.011224972,0.14784789,0.17619875,0.06721607
0.016370706,0.059757845,0.065833122,0.062201286
0.016124515,0.023,0.023216374,0.012529964
0.003,0.03342155,0.12316655,0.01421267
0.0058309519,0.014,0.034928498,0.056938563
0.016155494,0.0067082039,0.065314623,0.054525224
0.015620499,0.012727922,0.36315561,0.037107951
0.0051961524,0.016431677,0.23169808,0.028460499
0.012041595,0.015588457,0.10325696,0.010816654
0.003,0.010816654,0.10273266,0.050089919
0.0058309519,0.010816654,0.46433932,0.027946377
0.013453624,0.020223748,0.31204006,0.088774996
0.003,0.023323808,0.3752186,0.17716941
0.012409674,0.012884099,0.43355622,0.16600301
0.003,0.015620499,0.17894413,0.29510845
0.010440307,0.018761663,0.2636456,0.071791364
0.012529964,0.017,0.24882323,0.019672316
0.010816654,0.009,0.60591336,0.0076811457
0.013416408,0.010392305,0.35167883,0.030016662
0.019209373,0.024919872,0.32670629,0.044788391
0.011224972,0.027495454,0.088622796,0.013928388
0.012409674,0.023043437,0.129031,0.05217279
0.0042426407,0.017492856,0.12890694,0.038587563
0.0073484692,0.019442222,0.19637973,0.012
0.0078102497,0.015,0.14685026,0.05375872
0.0065574385,0.006,0.053721504,0.13057948
0.009486833,0.010816654,0.20983088,0.39988373
0.01029563,0.0,0.28504035,0.31847292
0.008,0.0042426407,0.095854056,0.4083185
0.01,0.003,0.51451531,0.17300289
0.0067082039,0.0042426407,0.40828054,0.35377535
0.0,0.013076697,0.47624049,0.14013208
0.0,0.015620499,0.62211012,0.13621307
0.0,0.0073484692,0.61279034,0.083576312
0.0,0.0083666003,0.35523795,0.027676705
0.0,0.0078102497,0.06786015,0.021424285
0.0,0.011661904,0.13616901,0.017691806
0.0,0.011661904,0.074478185,0.054203321
0.0,0.0067082039,0.10412012,0.029614186
0.0,0.006,0.067653529,0.048332184
0.0,0.006,0.068622154,0.020808652
0.0,0.006,0.018493242,0.034655447
0.0,0.0058309519,0.0046904158,0.033970576
0.0,0.01,0.020223748,0.091613318
0.0,0.01,0.024535688,0.027073973
0.0,0.013416408,0.0067082039,0.015620499
0.0,0.0084852814,0.015362291,0.029410882
0.0,0.0067082039,0.011313708,0.029563491
0.0,0.006,0.007,0.025
0.0,0.010392305,0.002,0.017233688
0.0,0.0073484692,0.015264338,0.017233688
0.0,0.0067082039,0.0073484692,0.017748239
0.0,0.0,0.0067082039,0.032449961
0.0,0.003,0.009,0.0078102497
0.0,0.0042426407,0.009486833,0.017748239
0.0,0.0065574385,0.0067082039,0.018439089
0.0,0.003,0.011224972,0.032787193
0.0,0.011916375,0.012529964,0.053712196
0.0,0.014525839,0.003,0.065833122
0.0,0.011789826,0.0094339811,0.03522783
0.0,0.0078102497,0.016278821,0.052971691
0.0,0.0083666003,0.013747727,0.1115482
0.0,0.0098994949,0.014866069,0.014071247
0.0,0.01,0.009,0.015297059
0.0,0.0098994949,0.01421267,0.003
0.0,0.014456832,0.012529964,0.061554854
0.0,0.015066519,0.0085440037,0.043011626
0.0,0.014456832,0.0085440037,0.027676705
0.0,0.013341664,0.017378147,0.012884099
0.0,0.0073484692,0.022825424,0.026400758
0.0,0.003,0.025179357,0.098898938
0.0,0.0,0.0073484692,0.31935247
0.0,0.003,0.003,0.051507281
0.0,0.0042426407,0.0053851648,0.042213742
0.0,0.003,0.012529964,0.015297059
0.0,0.0,0.0099498744,0.024738634
0.0,0.0067082039,0.012165525,0.090625603
0.0,0.0042426407,0.015937377,0.033749074
0.0,0.011,0.010198039,0.07685701
0.0,0.014866069,0.0073484692,0.02805352
0.0,0.0078102497,0.01,0.009
0.0,0.0085440037,0.026019224,0.050309045
0.0,0.003,0.028600699,0.022226111
0.0,0.005,0.010198039,0.039166312
0.0,0.006,0.014696938,0.0099498744
0.0,0.0078102497,0.009,0.11854957
0.0,0.0070710678,0.0067082039,0.025942244
0.0,0.005,0.011224972,0.050803543
0.0,0.0070710678,0.0046904158,0.096182119
0.0,0.012529964,0.012529964,0.1574357
0.0,0.017691806,0.011789826,0.06807349
0.0,0.009,0.014628739,0.054313902
0.0,0.0084852814,0.028071338,0.021633308
0.0,0.010816654,0.014071247,0.13422742
0.0,0.016309506,0.016431677,0.11566763
0.0,0.0090553851,0.003,0.011224972
0.0,0.0090553851,0.0073484692,0.054157179
0.0,0.0083666003,0.008,0.051088159
0.0,0.024289916,0.040410395,0.060174746
0.0,0.01473092,0.020124612,0.036180105
0.0,0.0051961524,0.009486833,0.10167596
0.0,0.006,0.010816654,0.071700767
0.0,0.0058309519,0.03522783,0.14976315
0.0,0.0,0.012529964,0.14974645
0.0,0.0,0.01029563,0.25092031
0.0,0.0,0.0067082039,0.60038654
0.0,0.0,0.016911535,0.27972308
0.0,0.0,0.017262677,0.28842503
0.0,0.0,0.078421936,0.75137807
0.0,0.0,0.060041652,0.76985453
0.042906876,0.0,0.0085440037,0.27672369
0.018920888,0.0,0.015297059,0.25893049
0.10040418,0.0,0.0099498744,0.018493242
0.12690548,0.0,0.012409674,0.077479029
0.13259713,0.0,0.017262677,0.11085576
0.24634529,0.0,0.015,0.13876959
0.2230807,0.0,0.009,0.003
0.12513593,0.0,0.022449944,0.022449944
0.13701825,0.0,0.031128765,0.0084852814
0.059707621,0.0,0.03407345,0.0099498744
0.092568893,0.0,0.003,0.012369317
0.037322915,0.0,0.010816654,0.032695565
0.03992493,0.0,0.031464265,0.029257478
0.016155494,0.097544861,0.031176915,0.0067082039
0.017492856,0.036013886,0.018493242,0.015
0.023043437,0.012,0.072034714,0.013416408
0.019209373,0.047381431,0.054313902,0.029257478
0.024186773,0.55859646,0.11484773,0.034452866
0.021,0.61586443,0.094688965,0.026851443
0.012727922,0.22961272,0.020518285,0.026683328
0.012727922,0.428768,0.028390139,0.0042426407
0.024372115,0.34159918,0.023769729,0.027676705
0.032171416,0.12318279,0.012727922,0.029631065
0.024186773,0.40529619,0.092200868,0.011401754
0.018973666,0.13691603,0.45615348,0.0042426407
0.016431677,0.14183441,0.57645989,0.0065574385
0.020124612,0.12234786,0.35998611,0.0099498744
0.022847319,0.074572113,0.021095023,0.0067082039
0.022847319,0.16510905,0.064730209,0.006
0.027166155,0.19312431,0.042953463,0.0073484692
0.036249138,0.14071958,0.0073484692,0.009486833
0.036373067,0.061147363,0.0067082039,0.003
0.029698485,0.1650303,0.0067082039,0.009486833
0.022045408,0.34906446,0.011224972,0.006
0.024919872,0.388775,0.0067082039,0.010392305
0.016155494,0.4795477,0.015297059,0.003
0.010392305,0.36118139,0.036592349,0.0073484692
0.012,0.63656736,0.029563491,0.0067082039
0.013416408,0.3002832,0.041,0.012369317
0.010392305,0.30961428,0.03748333,0.0090553851
0.006,0.075053314,0.023043437,0.015524175
0.0042426407,0.10316492,0.0092195445,0.068658576
0.009486833,0.34678379,0.17840684,0.068724086
0.011224972,0.42023208,0.52318735,0.0042426407
0.003,0.29046514,0.55755717,0.018601075
0.014696938,0.45546679,0.12995769,0.010723805
0.016155494,0.1940335,0.47741491,0.024556058
0.0067082039,0.11437657,0.18106905,0.023043437
0.0067082039,0.067297845,0.13765537,0.0067082039
0.006,0.12353542,0.17917868,0.0067082039
0.0084852814,0.24734995,0.23108873,0.03021589
0.006,0.1462703,0.37718165,0.019467922
0.006,0.079705709,0.22477099,0.022135944
0.016155494,0.17886867,0.1689349,0.012369317
0.019442222,0.13642214,0.039736633,0.010440307
0.015297059,0.093669632,0.022649503,0.009486833
0.009,0.06288084,0.026324893,0.023622024
0.013416408,0.056160484,0.028372522,0.031953091
0.010392305,0.047644517,0.035341194,0.041868843
0.012727922,0.059983331,0.012369317,0.0042426407
0.014071247,0.051088159,0.027568098,0.027184554
0.013747727,0.060108236,0.04110961,0.024083189
0.006,0.029257478,0.034263683,0.009
0.010816654,0.049588305,0.012369317,0.017492856
0.003,0.11494781,0.019672316,0.028425341
0.0073484692,0.12187288,0.0084852814,0.012
0.012,0.12686213,0.013892444,0.0042426407
0.012727922,0.066768256,0.0067082039,0.018138357
0.014071247,0.15965588,0.011224972,0.026851443
0.015297059,0.099764723,0.0046904158,0.012
0.011224972,0.1296071,0.0,0.015297059
0.015297059,0.079906195,0.015297059,0.02184033
0.015,0.25952264,0.023895606,0.032465366
0.016431677,0.17856651,0.007,0.011313708
0.016431677,0.27843312,0.014696938,0.012884099
0.016155494,0.29322176,0.013453624,0.0067082039
0.012727922,0.26281933,0.014317821,0.0073484692
0.0067082039,0.48341494,0.012369317,0.0073484692
0.006,0.23567138,0.0067082039,0.0058309519
0.0067082039,0.36816572,0.0067082039,0.0058309519
0.0073484692,0.54590933,0.009486833,0.009
0.0067082039,0.4957338,0.0073484692,0.031064449
0.009,0.37519595,0.003,0.028442925
0.009486833,0.28300707,0.0042426407,0.0065574385
0.0042426407,0.45229305,0.009,0.025690465
0.0051961524,0.63506378,0.003,0.025079872
0.006,0.16446884,0.0,0.012884099
0.006,0.15108276,0.0051961524,0.0058309519
0.014071247,0.48210372,0.0051961524,0.021095023
0.015588457,0.44024539,0.003,0.050477718
0.0067082039,0.87704846,0.003,0.07109149
0.010816654,0.4714361,0.0042426407,0.086654486
0.003,0.19578049,0.018493242,0.17907261
0.012727922,0.27348126,0.015588457,0.17423547
0.006,0.11194642,0.0073484692,0.085708809
0.006,0.11172287,0.015297059,0.041737274
0.010816654,0.19565786,0.011224972,0.025099801
0.012,0.08071555,0.0067082039,0.030740852
0.003,0.22737854,0.012,0.11087831
0.013416408,0.31307826,0.0042426407,0.52773762
0.016431677,0.24847334,0.0073484692,0.31671122
0.015297059,0.59240695,0.0067082039,0.89757117
0.010816654,0.14623953,0.003,0.24880916
